order_id,customer_id,order_date,order_value_kes,items,delivered_late,payment_method
ORD-562386,DL-14103,2025-08-10,5590.0,38,1,M-Pesa
ORD-512460,DL-10828,2026-03-17,2400.0,23,0,M-Pesa
ORD-573388,DL-14810,2026-03-06,1580.0,9,0,Bank transfer
ORD-546935,DL-13115,2025-08-18,5650.0,21,0,M-Pesa
ORD-551416,DL-13397,2026-04-26,6600.0,10,0,Credit
ORD-569445,DL-14561,2025-07-10,2680.0,9,0,Credit
ORD-568194,DL-14486,2026-01-23,5590.0,33,0,Cash
ORD-569098,DL-14543,2026-01-10,12240.0,13,0,M-Pesa
ORD-530852,DL-12041,2026-01-14,3050.0,35,0,Cash
ORD-567202,DL-14420,2026-03-07,8380.0,28,0,M-Pesa
ORD-502663,DL-10181,2025-10-22,4210.0,27,1,Credit
ORD-521927,DL-11457,2025-11-27,3800.0,37,0,Credit
ORD-528233,DL-11872,2025-10-22,17170.0,31,0,Credit
ORD-550873,DL-13361,2025-11-15,7310.0,28,1,Credit
ORD-547034,DL-13126,2025-11-14,3440.0,27,0,Bank transfer
ORD-557262,DL-13752,2025-09-26,13610.0,36,0,Credit
ORD-522074,DL-11466,2025-09-22,27030.0,6,0,Credit
ORD-538796,DL-12572,2025-08-25,8000.0,34,1,Bank transfer
ORD-564248,DL-14229,2026-01-26,3890.0,36,0,Bank transfer
ORD-575936,DL-14968,2025-07-24,14100.0,24,0,Cash
ORD-567879,DL-14468,2026-06-18,11860.0,15,0,M-Pesa
ORD-517384,DL-11161,2025-08-01,3040.0,27,0,M-Pesa
ORD-566737,DL-14391,2026-06-22,5040.0,22,0,M-Pesa
ORD-521482,DL-11427,2025-07-18,14780.0,4,1,M-Pesa
ORD-555499,DL-13646,2026-04-14,13180.0,10,0,M-Pesa
ORD-543262,DL-12879,2025-07-29,9090.0,36,1,M-Pesa
ORD-500610,DL-10046,2026-06-10,7000.0,22,0,M-Pesa
ORD-567890,DL-14468,2025-10-01,7390.0,32,1,Credit
ORD-517799,DL-11196,2026-03-12,3390.0,12,1,M-Pesa
ORD-553597,DL-13532,2025-10-13,12190.0,7,0,M-Pesa
ORD-510636,DL-10719,2026-04-25,6970.0,8,0,M-Pesa
ORD-532606,DL-12155,2025-12-18,6390.0,25,0,Credit
ORD-560955,DL-14010,2025-09-09,11760.0,11,0,Bank transfer
ORD-554258,DL-13566,2026-04-19,11290.0,31,0,Cash
ORD-550951,DL-13367,2026-05-30,4750.0,13,0,M-Pesa
ORD-576054,DL-14975,2026-01-03,2990.0,33,0,M-Pesa
ORD-528521,DL-11886,2025-07-09,6760.0,24,1,M-Pesa
ORD-551467,DL-13399,2026-05-22,2100.0,4,1,Credit
ORD-545691,DL-13033,2026-01-02,3280.0,1,1,Bank transfer
ORD-575345,DL-14933,2026-05-28,10980.0,38,0,Credit
ORD-520767,DL-11377,2025-12-17,2700.0,38,0,Bank transfer
ORD-553951,DL-13548,2026-03-01,18390.0,3,0,M-Pesa
ORD-501857,DL-10135,2025-08-10,8880.0,1,0,Credit
ORD-502858,DL-10199,2025-10-09,7900.0,4,1,Credit
ORD-532179,DL-12132,2025-10-27,4240.0,11,0,M-Pesa
ORD-555521,DL-13646,2025-11-17,4060.0,9,0,M-Pesa
ORD-514497,DL-10965,2026-05-16,3730.0,9,0,Bank transfer
ORD-526343,DL-11743,2025-08-27,6430.0,7,0,Cash
ORD-514333,DL-10957,2026-03-03,3120.0,7,0,Credit
ORD-513800,DL-10920,2025-10-06,4140.0,27,0,M-Pesa
ORD-554536,DL-13583,2026-05-08,5500.0,38,0,Credit
ORD-518622,DL-11251,2025-10-05,4710.0,27,1,M-Pesa
ORD-536504,DL-12405,2026-01-26,8420.0,26,0,Credit
ORD-568074,DL-14478,2026-03-25,3850.0,30,0,Bank transfer
ORD-501348,DL-10100,2025-12-26,5550.0,9,1,M-Pesa
ORD-573457,DL-14816,2025-12-02,2630.0,20,0,M-Pesa
ORD-505316,DL-10377,2026-02-09,3800.0,27,0,M-Pesa
ORD-573694,DL-14830,2026-03-09,940.0,6,0,Bank transfer
ORD-520289,DL-11349,2026-04-06,9040.0,24,0,Cash
ORD-536411,DL-12400,2026-03-04,1620.0,13,0,M-Pesa
ORD-558725,DL-13853,2025-07-25,2630.0,2,0,Credit
ORD-535025,DL-12302,2025-12-22,10350.0,13,0,Bank transfer
ORD-560823,DL-14000,2026-04-11,3810.0,21,0,M-Pesa
ORD-562488,DL-14114,2025-08-18,2970.0,3,1,M-Pesa
ORD-505078,DL-10358,2025-11-04,5040.0,1,0,Bank transfer
ORD-564889,DL-14277,2026-06-27,7200.0,18,0,M-Pesa
ORD-527385,DL-11823,2026-05-04,5120.0,35,0,M-Pesa
ORD-503724,DL-10260,2025-09-08,6210.0,12,1,Credit
ORD-551174,DL-13380,2026-01-10,11180.0,24,0,M-Pesa
ORD-534245,DL-12258,2026-03-19,2230.0,33,0,M-Pesa
ORD-551377,DL-13395,2025-09-26,4740.0,6,0,M-Pesa
ORD-547613,DL-13160,2026-03-28,10840.0,2,0,Bank transfer
ORD-560642,DL-13987,2026-06-20,2610.0,32,0,M-Pesa
ORD-554820,DL-13602,2025-09-15,8390.0,38,0,M-Pesa
ORD-515625,DL-11042,2026-04-16,7340.0,22,0,Cash
ORD-520689,DL-11372,2026-01-08,3980.0,5,0,M-Pesa
ORD-562771,DL-14130,2026-02-18,4350.0,7,0,M-Pesa
ORD-540646,DL-12702,2026-04-26,3790.0,28,0,Cash
ORD-511081,DL-10750,2025-12-08,6180.0,3,0,Bank transfer
ORD-512843,DL-10856,2026-02-21,6000.0,27,0,M-Pesa
ORD-526810,DL-11781,2026-02-10,1060.0,6,0,M-Pesa
ORD-500114,DL-10009,2026-01-08,7550.0,21,0,Bank transfer
ORD-544340,DL-12942,2026-01-26,13880.0,3,0,M-Pesa
ORD-521164,DL-11407,2025-10-17,7370.0,39,0,M-Pesa
ORD-505203,DL-10370,2025-11-27,8160.0,10,1,Cash
ORD-503250,DL-10223,2025-08-26,3320.0,29,1,Credit
ORD-557017,DL-13740,2026-05-08,9450.0,10,0,Cash
ORD-522020,DL-11463,2026-02-19,6070.0,28,1,Bank transfer
ORD-529289,DL-11931,2025-11-11,4070.0,3,0,Bank transfer
ORD-508727,DL-10583,2026-03-04,5370.0,1,0,M-Pesa
ORD-560199,DL-13957,2026-04-05,10770.0,34,0,M-Pesa
ORD-554799,DL-13600,2026-06-06,3930.0,12,1,Credit
ORD-550522,DL-13343,2025-12-01,5800.0,22,0,M-Pesa
ORD-561478,DL-14033,2026-02-19,4070.0,38,0,M-Pesa
ORD-523294,DL-11546,2026-04-21,1920.0,34,1,M-Pesa
ORD-548172,DL-13196,2026-04-15,5640.0,1,1,M-Pesa
ORD-571207,DL-14674,2025-07-17,4190.0,2,0,M-Pesa
ORD-531899,DL-12115,2026-06-19,1450.0,9,0,M-Pesa
ORD-524592,DL-11631,2025-11-13,21790.0,29,0,M-Pesa
ORD-549036,DL-13253,2025-09-25,1170.0,28,0,Credit
ORD-506024,DL-10424,2025-11-10,5090.0,7,1,M-Pesa
ORD-500093,DL-10006,2026-05-06,1970.0,34,1,M-Pesa
ORD-549944,DL-13316,2025-10-04,4700.0,29,1,Credit
ORD-527268,DL-11814,2026-01-10,6430.0,12,0,M-Pesa
ORD-563542,DL-14183,2026-04-22,6200.0,23,0,Cash
ORD-528041,DL-11860,2025-10-05,4440.0,11,0,M-Pesa
ORD-552468,DL-13459,2026-02-15,5200.0,27,0,Credit
ORD-553858,DL-13543,2025-09-15,2840.0,13,0,Credit
ORD-570500,DL-14630,2025-11-02,6350.0,2,0,M-Pesa
ORD-550811,DL-13358,2026-03-24,2630.0,19,0,M-Pesa
ORD-572466,DL-14765,2025-11-26,7740.0,15,0,M-Pesa
ORD-543267,DL-12880,2025-07-08,5140.0,19,0,M-Pesa
ORD-520271,DL-11348,2026-06-28,3540.0,15,0,Credit
ORD-501671,DL-10120,2025-08-20,3500.0,36,0,Credit
ORD-548647,DL-13228,2026-01-17,4980.0,35,0,Bank transfer
ORD-524637,DL-11633,2026-01-02,5890.0,35,0,Credit
ORD-507405,DL-10497,2026-02-05,5100.0,19,0,Credit
ORD-540126,DL-12669,2026-04-19,2720.0,2,1,Credit
ORD-520229,DL-11347,2025-12-07,5400.0,18,1,M-Pesa
ORD-550968,DL-13368,2026-01-02,4610.0,11,0,M-Pesa
ORD-527071,DL-11803,2025-11-22,4330.0,26,0,Credit
ORD-570282,DL-14612,2026-01-09,6130.0,13,1,Cash
ORD-538521,DL-12555,2026-06-11,3480.0,7,0,Bank transfer
ORD-570285,DL-14612,2025-12-08,3270.0,31,0,M-Pesa
ORD-506938,DL-10475,2025-08-09,7010.0,33,0,Credit
ORD-561624,DL-14044,2026-03-27,3920.0,17,0,Credit
ORD-527134,DL-11808,2025-08-02,9140.0,23,0,Credit
ORD-501805,DL-10132,2026-04-24,3220.0,9,0,Credit
ORD-538511,DL-12554,2025-10-05,3070.0,39,0,Credit
ORD-511683,DL-10775,2026-03-20,3090.0,38,0,M-Pesa
ORD-564670,DL-14259,2025-08-28,3390.0,19,0,M-Pesa
ORD-510802,DL-10729,2026-02-08,3280.0,24,0,Cash
ORD-558337,DL-13825,2026-03-20,2640.0,32,0,M-Pesa
ORD-507818,DL-10518,2026-01-15,2890.0,28,0,Credit
ORD-554312,DL-13571,2026-04-22,3660.0,10,1,M-Pesa
ORD-523053,DL-11531,2025-07-04,11830.0,16,0,Credit
ORD-527860,DL-11852,2026-05-08,6370.0,13,0,Credit
ORD-530671,DL-12026,2025-07-15,4650.0,29,0,Bank transfer
ORD-566186,DL-14359,2026-04-22,3650.0,25,0,Bank transfer
ORD-515954,DL-11071,2026-04-29,4310.0,20,0,Credit
ORD-542587,DL-12830,2025-10-19,5960.0,6,0,M-Pesa
ORD-501122,DL-10085,2025-10-29,5100.0,7,0,Bank transfer
ORD-557139,DL-13746,2026-02-13,15630.0,11,0,M-Pesa
ORD-559687,DL-13928,2026-05-11,4500.0,25,0,Bank transfer
ORD-529354,DL-11935,2025-10-12,4540.0,17,0,Credit
ORD-529001,DL-11916,2025-09-28,3050.0,18,0,Credit
ORD-522300,DL-11481,2025-08-19,11210.0,24,0,M-Pesa
ORD-502005,DL-10141,2025-11-19,12710.0,36,0,M-Pesa
ORD-501838,DL-10134,2025-09-24,1780.0,19,0,M-Pesa
ORD-552458,DL-13459,2026-06-12,13180.0,25,1,Credit
ORD-505994,DL-10423,2025-07-20,6770.0,34,0,M-Pesa
ORD-560018,DL-13949,2026-01-27,21500.0,35,0,M-Pesa
ORD-525199,DL-11667,2025-07-17,3960.0,39,0,M-Pesa
ORD-516067,DL-11082,2026-05-08,3470.0,37,0,Cash
ORD-551517,DL-13403,2026-03-14,9310.0,22,0,Cash
ORD-527167,DL-11810,2026-05-15,20600.0,1,0,Credit
ORD-555273,DL-13633,2026-04-22,4330.0,20,1,Credit
ORD-525068,DL-11660,2026-03-24,3090.0,23,0,Bank transfer
ORD-523860,DL-11587,2025-09-19,7300.0,35,0,Bank transfer
ORD-543046,DL-12861,2025-12-14,10270.0,4,0,Credit
ORD-523370,DL-11551,2026-05-12,3990.0,13,0,M-Pesa
ORD-533883,DL-12238,2025-12-14,2050.0,23,0,Credit
ORD-513292,DL-10887,2026-01-26,6130.0,31,1,Credit
ORD-546431,DL-13089,2025-11-04,7970.0,5,0,Cash
ORD-508782,DL-10585,2025-08-07,6030.0,3,1,Credit
ORD-524944,DL-11653,2025-08-09,3980.0,25,0,M-Pesa
ORD-560891,DL-14007,2026-06-09,7480.0,19,0,Credit
ORD-553931,DL-13545,2026-01-24,3880.0,32,0,Cash
ORD-507185,DL-10488,2025-10-21,5460.0,14,0,M-Pesa
ORD-531611,DL-12095,2026-06-11,5060.0,15,0,M-Pesa
ORD-510487,DL-10708,2025-11-10,1830.0,23,0,M-Pesa
ORD-525536,DL-11691,2026-04-21,2730.0,28,0,Bank transfer
ORD-514039,DL-10937,2026-03-04,4390.0,16,1,M-Pesa
ORD-567655,DL-14453,2026-02-15,10240.0,35,0,Credit
ORD-526586,DL-11762,2026-04-06,3710.0,19,0,M-Pesa
ORD-574175,DL-14857,2025-11-25,10190.0,12,1,Credit
ORD-575223,DL-14927,2025-11-18,1470.0,14,0,M-Pesa
ORD-560048,DL-13950,2025-12-16,8350.0,30,1,M-Pesa
ORD-507262,DL-10492,2026-02-18,3950.0,12,0,Cash
ORD-501038,DL-10078,2025-10-18,2620.0,20,0,M-Pesa
ORD-551804,DL-13420,2025-07-30,9320.0,3,0,Credit
ORD-533124,DL-12194,2026-05-21,3030.0,34,0,Cash
ORD-565543,DL-14318,2025-07-28,1440.0,38,0,Bank transfer
ORD-551638,DL-13412,2025-07-25,1940.0,26,0,Credit
ORD-522907,DL-11520,2026-02-07,1880.0,39,0,Credit
ORD-538724,DL-12568,2025-09-01,5170.0,17,0,M-Pesa
ORD-574375,DL-14873,2025-09-19,3540.0,4,0,M-Pesa
ORD-530023,DL-11978,2026-03-08,6590.0,23,0,Bank transfer
ORD-543261,DL-12879,2025-08-24,16000.0,24,1,M-Pesa
ORD-518683,DL-11257,2026-01-01,3820.0,3,1,Credit
ORD-545040,DL-12994,2026-03-21,5060.0,29,0,Credit
ORD-523267,DL-11545,2025-12-31,7750.0,9,0,M-Pesa
ORD-573081,DL-14796,2026-03-07,9670.0,19,0,M-Pesa
ORD-501698,DL-10122,2026-06-04,9870.0,6,0,Bank transfer
ORD-566908,DL-14401,2026-05-25,18350.0,3,0,Credit
ORD-538195,DL-12533,2026-01-09,3860.0,15,0,Bank transfer
ORD-524814,DL-11644,2026-05-25,16270.0,5,0,M-Pesa
ORD-549371,DL-13282,2026-01-04,5600.0,23,0,M-Pesa
ORD-547764,DL-13170,2026-05-30,7040.0,2,0,M-Pesa
ORD-553705,DL-13539,2025-11-28,8330.0,30,1,M-Pesa
ORD-515384,DL-11026,2025-10-19,9120.0,22,0,Credit
ORD-532072,DL-12127,2025-12-05,4290.0,16,1,Credit
ORD-548256,DL-13206,2025-12-05,2870.0,31,0,Credit
ORD-501869,DL-10135,2026-02-05,4730.0,31,0,M-Pesa
ORD-557434,DL-13759,2026-01-26,3770.0,34,1,Bank transfer
ORD-549922,DL-13314,2025-11-09,10570.0,16,1,Credit
ORD-538692,DL-12567,2025-09-08,9180.0,8,0,Credit
ORD-524428,DL-11626,2026-05-26,3460.0,12,0,Credit
ORD-530431,DL-12008,2026-03-11,2730.0,14,0,M-Pesa
ORD-566721,DL-14390,2026-03-20,15110.0,1,0,M-Pesa
ORD-541011,DL-12727,2025-07-31,8030.0,31,0,M-Pesa
ORD-562472,DL-14111,2025-08-19,4020.0,26,0,Credit
ORD-548963,DL-13249,2026-03-09,7110.0,19,0,Credit
ORD-570496,DL-14629,2026-05-17,5890.0,15,0,Credit
ORD-501255,DL-10094,2026-03-18,4200.0,30,0,M-Pesa
ORD-515143,DL-11007,2026-02-06,5580.0,11,0,M-Pesa
ORD-530849,DL-12040,2026-01-08,7660.0,26,0,M-Pesa
ORD-521965,DL-11460,2026-03-23,10210.0,5,0,M-Pesa
ORD-527801,DL-11848,2026-02-11,4730.0,37,0,Cash
ORD-563443,DL-14177,2025-11-12,9420.0,6,0,M-Pesa
ORD-527029,DL-11802,2026-01-30,8210.0,8,1,M-Pesa
ORD-541254,DL-12742,2026-02-15,16770.0,32,0,Credit
ORD-572559,DL-14770,2025-12-09,4630.0,34,1,Bank transfer
ORD-504686,DL-10329,2026-02-13,13050.0,28,0,M-Pesa
ORD-568723,DL-14523,2025-11-12,1100.0,1,0,M-Pesa
ORD-539798,DL-12648,2025-09-05,14390.0,17,0,Credit
ORD-562696,DL-14126,2026-01-04,3320.0,20,0,Cash
ORD-509807,DL-10659,2026-01-21,2150.0,24,1,Credit
ORD-526884,DL-11789,2025-12-01,6990.0,17,0,M-Pesa
ORD-565798,DL-14336,2026-01-21,7130.0,2,1,Bank transfer
ORD-575667,DL-14954,2026-04-23,7450.0,21,0,Credit
ORD-520462,DL-11361,2025-08-28,2270.0,1,0,Bank transfer
ORD-575600,DL-14949,2026-01-20,8100.0,8,0,Credit
ORD-562281,DL-14096,2025-12-04,8170.0,12,0,M-Pesa
ORD-534084,DL-12246,2025-09-03,6020.0,9,0,M-Pesa
ORD-543637,DL-12902,2026-03-18,32440.0,17,0,Credit
ORD-547181,DL-13134,2026-03-14,17340.0,7,1,M-Pesa
ORD-554008,DL-13549,2026-06-03,5150.0,11,0,M-Pesa
ORD-560798,DL-13998,2026-02-09,7930.0,20,0,Credit
ORD-523056,DL-11531,2026-01-11,21240.0,23,1,Bank transfer
ORD-500036,DL-10003,2025-11-23,5350.0,19,0,M-Pesa
ORD-540009,DL-12664,2025-11-11,11080.0,3,0,M-Pesa
ORD-548027,DL-13187,2025-10-14,4430.0,14,0,M-Pesa
ORD-560101,DL-13951,2026-05-31,16690.0,9,1,M-Pesa
ORD-547250,DL-13137,2025-12-05,10830.0,3,0,M-Pesa
ORD-556873,DL-13730,2026-03-18,5920.0,25,0,Credit
ORD-576015,DL-14973,2025-08-24,1730.0,4,0,Credit
ORD-516161,DL-11093,2025-11-04,19020.0,5,0,Credit
ORD-509911,DL-10668,2025-10-31,10170.0,25,1,M-Pesa
ORD-566036,DL-14347,2026-06-26,4540.0,24,1,Cash
ORD-546777,DL-13104,2025-08-25,5050.0,1,0,M-Pesa
ORD-547130,DL-13131,2026-05-16,4900.0,33,0,Credit
ORD-566153,DL-14354,2025-08-22,13920.0,3,1,M-Pesa
ORD-540707,DL-12706,2026-03-13,2980.0,20,1,M-Pesa
ORD-507601,DL-10506,2025-12-23,4020.0,25,0,Cash
ORD-515180,DL-11012,2026-04-25,3250.0,11,1,M-Pesa
ORD-527601,DL-11839,2025-12-01,3060.0,28,0,Cash
ORD-510313,DL-10697,2026-05-28,10730.0,28,0,Credit
ORD-567782,DL-14461,2025-07-23,8270.0,17,1,Bank transfer
ORD-513059,DL-10872,2026-02-18,4110.0,26,1,M-Pesa
ORD-534788,DL-12289,2025-12-17,6370.0,19,0,M-Pesa
ORD-564146,DL-14222,2026-02-08,2990.0,5,0,Credit
ORD-502776,DL-10191,2026-06-03,8720.0,20,0,Credit
ORD-512572,DL-10836,2026-02-18,11940.0,29,0,Credit
ORD-556993,DL-13738,2026-05-29,5300.0,25,0,M-Pesa
ORD-516282,DL-11100,2026-03-26,3670.0,35,0,Cash
ORD-507375,DL-10494,2026-04-27,1580.0,18,0,Credit
ORD-542114,DL-12797,2026-04-13,7090.0,2,0,M-Pesa
ORD-544841,DL-12982,2026-02-26,3740.0,21,0,Bank transfer
ORD-536465,DL-12403,2026-03-28,6950.0,23,0,M-Pesa
ORD-521665,DL-11436,2025-07-19,7620.0,6,0,Bank transfer
ORD-543681,DL-12904,2025-07-18,8390.0,30,1,M-Pesa
ORD-543039,DL-12860,2026-04-04,8380.0,13,0,M-Pesa
ORD-507826,DL-10518,2026-01-01,1050.0,23,0,Bank transfer
ORD-574347,DL-14870,2026-02-10,4140.0,2,0,Bank transfer
ORD-508506,DL-10564,2025-10-02,3170.0,22,1,M-Pesa
ORD-546371,DL-13084,2025-09-17,5570.0,15,1,Credit
ORD-516683,DL-11124,2026-06-03,3730.0,33,1,M-Pesa
ORD-546184,DL-13073,2025-08-18,15420.0,25,0,M-Pesa
ORD-554091,DL-13557,2025-09-30,2430.0,6,0,Cash
ORD-567712,DL-14456,2025-10-24,3420.0,7,0,M-Pesa
ORD-564189,DL-14225,2026-01-01,6190.0,11,1,M-Pesa
ORD-556534,DL-13716,2026-03-20,12720.0,20,0,Credit
ORD-560609,DL-13986,2026-03-08,7450.0,17,0,Credit
ORD-535493,DL-12337,2025-12-13,11530.0,11,1,Credit
ORD-540558,DL-12698,2026-01-28,2590.0,31,0,Credit
ORD-546319,DL-13079,2025-12-05,5020.0,27,0,M-Pesa
ORD-510256,DL-10691,2026-02-11,9710.0,25,0,M-Pesa
ORD-524816,DL-11644,2025-10-18,2760.0,12,0,Bank transfer
ORD-512390,DL-10826,2025-12-30,5970.0,22,0,Credit
ORD-522542,DL-11495,2025-08-16,2880.0,1,0,Credit
ORD-572897,DL-14788,2025-11-30,15190.0,16,0,M-Pesa
ORD-511065,DL-10748,2025-10-17,4940.0,17,1,Credit
ORD-554704,DL-13596,2025-07-15,5840.0,22,0,Credit
ORD-515634,DL-11042,2025-11-27,5910.0,34,0,M-Pesa
ORD-560869,DL-14005,2025-08-16,4810.0,33,0,M-Pesa
ORD-573935,DL-14845,2026-01-01,5420.0,22,1,Bank transfer
ORD-576128,DL-14975,2025-09-30,2720.0,27,0,M-Pesa
ORD-564548,DL-14251,2025-08-09,4420.0,1,0,M-Pesa
ORD-572729,DL-14784,2025-12-16,7120.0,5,0,M-Pesa
ORD-568140,DL-14482,2026-05-02,2820.0,30,0,M-Pesa
ORD-509523,DL-10638,2025-11-03,2600.0,3,0,M-Pesa
ORD-530363,DL-12005,2025-09-03,2640.0,29,1,M-Pesa
ORD-520297,DL-11349,2025-11-22,1940.0,6,1,Credit
ORD-568484,DL-14508,2025-08-09,5090.0,16,0,M-Pesa
ORD-548025,DL-13187,2025-10-16,6070.0,30,0,Cash
ORD-564695,DL-14260,2026-03-09,6390.0,11,0,M-Pesa
ORD-561655,DL-14047,2025-10-02,3490.0,28,0,Credit
ORD-511175,DL-10751,2026-01-15,12900.0,38,0,M-Pesa
ORD-552258,DL-13450,2026-03-18,2190.0,9,0,Credit
ORD-521448,DL-11423,2025-10-28,4410.0,12,1,Bank transfer
ORD-535618,DL-12342,2026-06-13,3550.0,32,0,Bank transfer
ORD-548970,DL-13249,2026-03-18,2750.0,10,0,Cash
ORD-517843,DL-11199,2025-08-10,2220.0,30,0,M-Pesa
ORD-507295,DL-10493,2025-08-15,2740.0,10,0,Bank transfer
ORD-556295,DL-13694,2026-05-19,8240.0,18,0,M-Pesa
ORD-519302,DL-11292,2026-03-25,1500.0,6,1,Bank transfer
ORD-512252,DL-10817,2026-06-10,4450.0,22,0,Bank transfer
ORD-506978,DL-10475,2026-03-15,4620.0,16,0,Bank transfer
ORD-535833,DL-12361,2025-12-26,11010.0,15,0,M-Pesa
ORD-561544,DL-14036,2025-12-06,3210.0,14,0,M-Pesa
ORD-548462,DL-13217,2025-07-19,11070.0,4,0,M-Pesa
ORD-519433,DL-11297,2026-02-03,4520.0,10,0,Credit
ORD-552296,DL-13453,2026-02-08,2830.0,25,0,M-Pesa
ORD-504743,DL-10333,2025-08-30,3280.0,36,0,M-Pesa
ORD-538840,DL-12578,2025-10-14,2840.0,14,0,Credit
ORD-530981,DL-12050,2026-04-06,6880.0,12,0,M-Pesa
ORD-517289,DL-11155,2025-08-19,4540.0,1,0,Credit
ORD-521791,DL-11448,2026-06-28,6560.0,11,0,M-Pesa
ORD-574617,DL-14889,2025-07-27,6000.0,19,0,Credit
ORD-520662,DL-11372,2025-08-29,1700.0,2,0,Cash
ORD-552231,DL-13449,2025-09-28,4140.0,14,0,M-Pesa
ORD-500850,DL-10062,2025-09-20,6150.0,16,0,Bank transfer
ORD-570740,DL-14642,2025-07-04,18680.0,14,0,M-Pesa
ORD-537531,DL-12482,2026-06-02,2170.0,29,1,Credit
ORD-555332,DL-13637,2026-01-11,6220.0,16,1,M-Pesa
ORD-501530,DL-10110,2025-08-09,8500.0,37,1,M-Pesa
ORD-537962,DL-12517,2026-04-17,6740.0,17,0,M-Pesa
ORD-562245,DL-14094,2025-09-16,4810.0,15,0,M-Pesa
ORD-505199,DL-10370,2026-02-12,5170.0,14,0,M-Pesa
ORD-571155,DL-14672,2025-09-24,4230.0,12,0,Credit
ORD-540283,DL-12680,2026-01-26,6680.0,13,1,M-Pesa
ORD-554527,DL-13583,2026-04-26,5040.0,25,0,Bank transfer
ORD-527333,DL-11818,2026-01-09,1280.0,2,0,Bank transfer
ORD-543985,DL-12922,2026-02-20,2840.0,3,0,Credit
ORD-501302,DL-10097,2025-12-12,3240.0,36,0,Bank transfer
ORD-575305,DL-14932,2026-05-18,2460.0,20,0,Credit
ORD-537715,DL-12496,2025-07-01,4350.0,23,0,Credit
ORD-551357,DL-13392,2026-02-27,15590.0,36,0,Credit
ORD-514845,DL-10992,2025-11-23,14940.0,29,0,M-Pesa
ORD-537104,DL-12455,2026-03-27,3910.0,25,0,Cash
ORD-552806,DL-13481,2026-05-12,7370.0,15,0,M-Pesa
ORD-522922,DL-11522,2026-05-27,6200.0,31,1,M-Pesa
ORD-506253,DL-10441,2026-02-04,1360.0,17,0,M-Pesa
ORD-572015,DL-14733,2025-12-18,6480.0,28,0,Credit
ORD-561905,DL-14068,2026-04-14,4610.0,28,0,Credit
ORD-534525,DL-12273,2026-04-21,15000.0,37,1,M-Pesa
ORD-502446,DL-10166,2025-07-19,5230.0,22,0,Cash
ORD-574037,DL-14851,2025-10-10,6730.0,1,0,M-Pesa
ORD-571465,DL-14691,2025-12-27,7760.0,2,1,Bank transfer
ORD-554819,DL-13602,2025-10-21,11060.0,12,1,Cash
ORD-546981,DL-13120,2026-01-14,2630.0,30,0,M-Pesa
ORD-561960,DL-14072,2025-09-28,1720.0,5,0,Credit
ORD-545981,DL-13051,2026-05-18,12470.0,38,0,M-Pesa
ORD-550052,DL-13318,2025-08-17,9290.0,14,1,M-Pesa
ORD-506584,DL-10459,2026-04-05,5260.0,8,0,Credit
ORD-555404,DL-13639,2026-04-08,6070.0,10,1,Bank transfer
ORD-551807,DL-13420,2026-04-05,8100.0,25,1,M-Pesa
ORD-560244,DL-13958,2025-11-26,4630.0,38,0,Bank transfer
ORD-557680,DL-13776,2025-07-04,3760.0,3,0,M-Pesa
ORD-509805,DL-10659,2025-10-26,2550.0,32,0,M-Pesa
ORD-549725,DL-13304,2025-10-07,6000.0,24,0,Credit
ORD-530122,DL-11984,2026-06-29,2150.0,4,0,Credit
ORD-548314,DL-13209,2025-12-06,4340.0,27,0,M-Pesa
ORD-560598,DL-13983,2026-02-12,16570.0,20,0,Bank transfer
ORD-513679,DL-10912,2025-10-05,3790.0,32,0,M-Pesa
ORD-557835,DL-13789,2026-03-20,3760.0,26,0,M-Pesa
ORD-518181,DL-11221,2025-10-08,8290.0,18,1,Credit
ORD-508214,DL-10545,2025-09-02,4790.0,27,0,Credit
ORD-549310,DL-13275,2025-07-19,4680.0,15,1,Credit
ORD-549848,DL-13311,2026-03-27,2160.0,17,1,Credit
ORD-559392,DL-13907,2025-08-01,2050.0,33,0,Cash
ORD-546176,DL-13072,2025-10-07,3800.0,17,0,Credit
ORD-520878,DL-11386,2025-08-01,4600.0,16,0,Credit
ORD-572554,DL-14770,2025-10-20,16630.0,4,1,M-Pesa
ORD-502808,DL-10195,2025-07-26,8660.0,32,1,M-Pesa
ORD-511810,DL-10785,2026-06-22,4630.0,22,0,Bank transfer
ORD-500062,DL-10004,2026-05-01,3540.0,9,0,Credit
ORD-521459,DL-11425,2026-05-27,14920.0,11,0,Bank transfer
ORD-550717,DL-13354,2025-08-11,1790.0,30,0,Credit
ORD-513038,DL-10870,2026-03-12,20690.0,13,0,Bank transfer
ORD-560621,DL-13986,2026-02-28,4810.0,25,1,M-Pesa
ORD-541707,DL-12772,2025-10-23,7980.0,31,0,M-Pesa
ORD-525579,DL-11693,2026-05-10,10690.0,31,0,Bank transfer
ORD-572259,DL-14751,2026-02-25,8530.0,2,1,Credit
ORD-539213,DL-12610,2026-02-21,3480.0,26,0,M-Pesa
ORD-553204,DL-13504,2025-07-23,4680.0,34,0,Credit
ORD-530410,DL-12006,2026-05-07,2040.0,9,1,Credit
ORD-518069,DL-11211,2025-12-26,3720.0,23,0,Bank transfer
ORD-527939,DL-11854,2025-09-29,9720.0,1,0,Cash
ORD-510107,DL-10681,2026-04-23,7240.0,39,1,Credit
